epoch,accuracy,loss,lr,top-5-accuracy,val_accuracy,val_loss,val_top-5-accuracy
0,0.31460142135620117,2.4150450229644775,0.001,0.6695547103881836,0.4015849232673645,1.9496842622756958,0.7908391952514648
1,0.3702418804168701,2.1094002723693848,0.001,0.7559515237808228,0.4196360409259796,1.8575236797332764,0.8124555945396423
2,0.3841092884540558,2.0404582023620605,0.001,0.773988664150238,0.4287416934967041,1.8142504692077637,0.8229380249977112
3,0.39227771759033203,2.001941204071045,0.001,0.7837240695953369,0.4356454014778137,1.7866520881652832,0.8296180367469788
4,0.3976118266582489,1.976789116859436,0.001,0.7901127338409424,0.4398331940174103,1.7708051204681396,0.8343907594680786
5,0.401468962430954,1.9594587087631226,0.001,0.7943581342697144,0.4433119297027588,1.7536731958389282,0.8372663259506226
6,0.40457579493522644,1.9456150531768799,0.001,0.7977595925331116,0.4455327093601227,1.742928385734558,0.8396924734115601
7,0.4069098234176636,1.9351716041564941,0.001,0.8002567887306213,0.4476594030857086,1.7368946075439453,0.841422975063324
8,0.4090028405189514,1.9264408349990845,0.001,0.8022817373275757,0.449432909488678,1.7279815673828125,0.8430894613265991
9,0.41053783893585205,1.9191020727157593,0.001,0.8041742444038391,0.4504537880420685,1.7239644527435303,0.8444855809211731
10,0.41212448477745056,1.9126744270324707,0.001,0.8055785894393921,0.4521799683570862,1.7169703245162964,0.8458806276321411
11,0.41328489780426025,1.9071044921875,0.001,0.8069433569908142,0.45300838351249695,1.7127965688705444,0.8467461466789246
12,0.414351224899292,1.902557611465454,0.001,0.8081598877906799,0.4539642333984375,1.7086974382400513,0.8477261662483215
13,0.4154103398323059,1.8981950283050537,0.001,0.8090690970420837,0.45432978868484497,1.706893801689148,0.847943902015686
14,0.4163125455379486,1.8941679000854492,0.001,0.8101025223731995,0.45539259910583496,1.702121376991272,0.8491039872169495
15,0.4170149862766266,1.891092300415039,0.001,0.8106840252876282,0.4560817778110504,1.6990464925765991,0.8496475219726562
16,0.4178217351436615,1.887961506843567,0.001,0.8113483786582947,0.4567182958126068,1.6965428590774536,0.8503501415252686
17,0.41846293210983276,1.8849742412567139,0.001,0.8122885823249817,0.457267701625824,1.6945111751556396,0.8506425619125366
18,0.41925564408302307,1.8819215297698975,0.001,0.8129658102989197,0.4575950801372528,1.6932979822158813,0.8511108160018921
19,0.4198055863380432,1.8795853853225708,0.001,0.8134057521820068,0.45806869864463806,1.6909332275390625,0.8517166972160339
20,0.4205223321914673,1.8767772912979126,0.001,0.8140295743942261,0.45901915431022644,1.6881647109985352,0.8521591424942017
21,0.420604407787323,1.8749806880950928,0.001,0.8144857883453369,0.4593142867088318,1.6866326332092285,0.8526477813720703
22,0.4210852384567261,1.8731107711791992,0.001,0.8150222301483154,0.45961159467697144,1.6852141618728638,0.8527660369873047
23,0.421739786863327,1.8710136413574219,0.001,0.8153666257858276,0.459807813167572,1.68398118019104,0.8531369566917419
24,0.42214876413345337,1.869006633758545,0.001,0.8158782124519348,0.46010079979896545,1.682733416557312,0.8532552719116211
25,0.4225114583969116,1.8676269054412842,0.001,0.8162520527839661,0.4606356918811798,1.6811062097549438,0.8537030816078186
26,0.42287522554397583,1.866134762763977,0.001,0.8165802955627441,0.46087008714675903,1.6785873174667358,0.8541874289512634
27,0.4232195317745209,1.8643670082092285,0.001,0.8169063329696655,0.4611544609069824,1.6771762371063232,0.8545035123825073
28,0.42367151379585266,1.863230586051941,0.001,0.8172224164009094,0.46136412024497986,1.6766763925552368,0.8545202016830444
29,0.424071729183197,1.8613370656967163,0.001,0.8176623582839966,0.4614490568637848,1.6756168603897095,0.8548088669776917
30,0.4240624010562897,1.8602666854858398,0.001,0.817983090877533,0.4618189036846161,1.6748669147491455,0.8550609946250916
31,0.4245191216468811,1.858941674232483,0.001,0.8181982040405273,0.4621312618255615,1.6739708185195923,0.8551954030990601
32,0.4247291386127472,1.857900619506836,0.001,0.8185428977012634,0.4624473452568054,1.6728873252868652,0.8553857207298279
33,0.42519623041152954,1.8566653728485107,0.001,0.8188345432281494,0.46237584948539734,1.671795129776001,0.8555787205696106
34,0.42530137300491333,1.8555225133895874,0.001,0.8190370202064514,0.4628596901893616,1.6709591150283813,0.8558205962181091
35,0.4256584346294403,1.8543097972869873,0.001,0.819311261177063,0.46315643191337585,1.6698728799819946,0.8562092781066895
36,0.4259178042411804,1.8535442352294922,0.001,0.8193596601486206,0.46334782242774963,1.6688703298568726,0.8563550114631653
37,0.4260867238044739,1.8523919582366943,0.001,0.819787323474884,0.4635348916053772,1.6680991649627686,0.8563888669013977
38,0.4263759255409241,1.851378083229065,0.001,0.8198797702789307,0.46361660957336426,1.6673333644866943,0.8565270304679871
39,0.4264758229255676,1.8506979942321777,0.001,0.8201733231544495,0.4637327194213867,1.6671607494354248,0.8566608428955078
40,0.42662927508354187,1.85001802444458,0.001,0.8203246593475342,0.46388593316078186,1.6659175157546997,0.8568742871284485
