epoch,accuracy,loss,lr,top-5-accuracy,val_accuracy,val_loss,val_top-5-accuracy
0,0.41291284561157227,1.8526288270950317,0.001,0.8459368944168091,0.43991491198539734,1.7219409942626953,0.8759769201278687
1,0.4412841498851776,1.6937299966812134,0.001,0.8801839351654053,0.44485586881637573,1.6723395586013794,0.8834155201911926
2,0.44736504554748535,1.6627086400985718,0.001,0.8856635093688965,0.4500495195388794,1.6501020193099976,0.8874216079711914
3,0.4511246085166931,1.6438401937484741,0.001,0.8890769481658936,0.45309978723526,1.640322208404541,0.8898902535438538
4,0.4537125825881958,1.6308321952819824,0.001,0.8912578225135803,0.45458996295928955,1.6230149269104004,0.8918492197990417
0,0.40675875544548035,1.8850910663604736,0.001,0.8390306234359741,0.435682475566864,1.725757122039795,0.8736056089401245
1,0.4402374029159546,1.6963822841644287,0.001,0.8803008198738098,0.44407638907432556,1.683361291885376,0.8828892111778259
2,0.446874737739563,1.6629363298416138,0.001,0.886095404624939,0.44729170203208923,1.6552557945251465,0.8873152136802673
3,0.4507116377353668,1.6441185474395752,0.001,0.8892616033554077,0.44805505871772766,1.6402699947357178,0.88951176404953
4,0.45352840423583984,1.6307352781295776,0.001,0.8914760947227478,0.453183650970459,1.6273587942123413,0.8910847306251526
5,0.4555710554122925,1.6205047369003296,0.001,0.8931106328964233,0.4537335932254791,1.6219182014465332,0.892865777015686
6,0.4571742117404938,1.6126874685287476,0.001,0.8943942189216614,0.45565709471702576,1.6287410259246826,0.8925061225891113
7,0.45856332778930664,1.6058506965637207,0.001,0.8954766392707825,0.45868316292762756,1.6097193956375122,0.8955967426300049
8,0.4596615731716156,1.6002291440963745,0.001,0.8964088559150696,0.4589460492134094,1.6037969589233398,0.8955768346786499
9,0.46086689829826355,1.5952880382537842,0.001,0.8971329927444458,0.460038959980011,1.602227807044983,0.8961633443832397
10,0.4617398977279663,1.5910303592681885,0.001,0.8978668451309204,0.46174365282058716,1.5901885032653809,0.8978540301322937
11,0.46264541149139404,1.586693286895752,0.001,0.8985002636909485,0.4619060158729553,1.5868781805038452,0.8985642194747925
12,0.4634629189968109,1.582677960395813,0.001,0.8991944789886475,0.46176785230636597,1.5919586420059204,0.8971229195594788
13,0.4641708433628082,1.5791637897491455,0.001,0.8997251987457275,0.463059663772583,1.5834836959838867,0.8987996578216553
14,0.46498197317123413,1.5757229328155518,0.001,0.9001376032829285,0.4617640972137451,1.5824251174926758,0.8983341455459595
15,0.4655493497848511,1.5727074146270752,0.001,0.9006296396255493,0.4665265679359436,1.5701720714569092,0.9009118676185608
16,0.4663691222667694,1.568070411682129,0.001,0.9013890624046326,0.46484285593032837,1.5751283168792725,0.9002689123153687
17,0.46719950437545776,1.5631608963012695,0.001,0.9021899700164795,0.4664437770843506,1.5655226707458496,0.9017510414123535
18,0.46777573227882385,1.5598360300064087,0.001,0.90262770652771,0.4689430296421051,1.5570677518844604,0.9034707546234131
19,0.46865034103393555,1.5543859004974365,0.001,0.9035794734954834,0.46731036901474,1.5570921897888184,0.902827799320221
20,0.469226211309433,1.5496933460235596,0.001,0.9043076634407043,0.469341903924942,1.551265001296997,0.9045169353485107
21,0.46993643045425415,1.5457087755203247,0.001,0.9047895669937134,0.46956339478492737,1.5468127727508545,0.9047120809555054
22,0.4703051447868347,1.5426198244094849,0.001,0.905348539352417,0.4701477587223053,1.5429178476333618,0.9049179553985596
23,0.4710005521774292,1.5400279760360718,0.001,0.9056256413459778,0.4677092730998993,1.5498921871185303,0.9036933183670044
24,0.4712379276752472,1.5380460023880005,0.001,0.905889093875885,0.4698585271835327,1.5415700674057007,0.9049539566040039
25,0.4715921878814697,1.536292314529419,0.001,0.9060652256011963,0.46906882524490356,1.540540099143982,0.905471682548523
26,0.4719746708869934,1.5345264673233032,0.001,0.9063259959220886,0.4683430790901184,1.5397984981536865,0.905597984790802
27,0.4723120331764221,1.5331861972808838,0.001,0.9063714742660522,0.4700698256492615,1.5398248434066772,0.9054405093193054
28,0.4725440740585327,1.5315462350845337,0.001,0.9066647887229919,0.47026118636131287,1.5408143997192383,0.9055092930793762
29,0.47280576825141907,1.5304710865020752,0.001,0.9068042039871216,0.4685876965522766,1.540083885192871,0.9056259393692017
30,0.47314152121543884,1.5288913249969482,0.001,0.9070383310317993,0.4713917374610901,1.5350918769836426,0.9059431552886963
31,0.4733080565929413,1.527871012687683,0.001,0.9071134924888611,0.47171106934547424,1.535413146018982,0.9064791202545166
32,0.4733494520187378,1.526681900024414,0.001,0.9073590636253357,0.4726303517818451,1.5317800045013428,0.9070484042167664
33,0.4736539125442505,1.52568519115448,0.001,0.9073438048362732,0.47353723645210266,1.528365135192871,0.9069812297821045
34,0.47390979528427124,1.5241222381591797,0.001,0.9076105952262878,0.4716804325580597,1.5318440198898315,0.9059329032897949
35,0.474505215883255,1.5209386348724365,0.001,0.9080510139465332,0.4734953045845032,1.520693302154541,0.9079236388206482
36,0.474751353263855,1.5189788341522217,0.001,0.9083128571510315,0.47298192977905273,1.52658212184906,0.9073387384414673
37,0.4749982953071594,1.5176301002502441,0.001,0.9085452556610107,0.47355714440345764,1.5224227905273438,0.9073601961135864
38,0.47527337074279785,1.5164333581924438,0.001,0.9086589813232422,0.47318997979164124,1.5217094421386719,0.9078612327575684
39,0.47532519698143005,1.5156251192092896,0.001,0.9087844491004944,0.4738463759422302,1.5275425910949707,0.9071027040481567
40,0.47557833790779114,1.5145361423492432,0.001,0.908863365650177,0.4732404947280884,1.5198363065719604,0.9078779220581055
41,0.47574159502983093,1.512984037399292,0.001,0.9091576337814331,0.475736528635025,1.5136438608169556,0.9096353054046631
42,0.47612860798835754,1.5104128122329712,0.001,0.9095528721809387,0.47498980164527893,1.5217385292053223,0.9081526398658752
43,0.47639256715774536,1.5088247060775757,0.001,0.9097141623497009,0.47377002239227295,1.5210087299346924,0.9074069857597351
44,0.4765337109565735,1.5079147815704346,0.001,0.9098629355430603,0.4747828543186188,1.514002799987793,0.9088391065597534
45,0.47677090764045715,1.5067428350448608,0.001,0.9099661111831665,0.47447535395622253,1.5133501291275024,0.9085918068885803
46,0.4769412577152252,1.505791187286377,0.001,0.9101099967956543,0.47517529129981995,1.5110604763031006,0.9090219140052795
47,0.477163702249527,1.5048413276672363,0.001,0.9102702140808105,0.4739818274974823,1.5133988857269287,0.9083649516105652
48,0.47713354229927063,1.504059910774231,0.001,0.9103279113769531,0.47417858242988586,1.5095430612564087,0.9091901779174805
49,0.4773157835006714,1.5034294128417969,0.001,0.9103995561599731,0.47486886382102966,1.512523889541626,0.9089466333389282
50,0.4774223268032074,1.5022376775741577,0.001,0.9105257391929626,0.47530806064605713,1.5104601383209229,0.9091976881027222
51,0.4775990843772888,1.5013891458511353,0.001,0.910719633102417,0.4764299988746643,1.5075337886810303,0.9093616604804993
52,0.47771531343460083,1.5008180141448975,0.001,0.910798192024231,0.4737533628940582,1.5106524229049683,0.9092869162559509
53,0.47801002860069275,1.4998455047607422,0.001,0.9108455777168274,0.4757440388202667,1.5055347681045532,0.9099357724189758
54,0.47807079553604126,1.4990935325622559,0.001,0.9109650254249573,0.4769272804260254,1.5034551620483398,0.9101314544677734
55,0.47820308804512024,1.4983750581741333,0.001,0.9110620021820068,0.47568920254707336,1.5051580667495728,0.9101287722587585
56,0.4783448278903961,1.4976286888122559,0.001,0.9111167788505554,0.47520217299461365,1.5065199136734009,0.9095051884651184
57,0.4783303141593933,1.4968723058700562,0.001,0.9112217426300049,0.47818201780319214,1.4990496635437012,0.9109658002853394
58,0.4785357415676117,1.496200442314148,0.001,0.9113595485687256,0.4770079255104065,1.5035229921340942,0.910199761390686
59,0.4786747992038727,1.4956167936325073,0.001,0.9114134311676025,0.4758349061012268,1.5081360340118408,0.9089993238449097
60,0.4789453148841858,1.494773268699646,0.001,0.9115679860115051,0.4781932830810547,1.498063564300537,0.9106894731521606
61,0.4789736270904541,1.4940909147262573,0.001,0.9115683436393738,0.4775906503200531,1.500051736831665,0.9102492332458496
62,0.4790138304233551,1.493442177772522,0.001,0.9116653800010681,0.47582897543907166,1.5021406412124634,0.9096772074699402
63,0.47909852862358093,1.4928827285766602,0.001,0.9118700623512268,0.47565266489982605,1.5028876066207886,0.9101862907409668
64,0.4792321026325226,1.4923897981643677,0.001,0.9118623733520508,0.47725144028663635,1.4973937273025513,0.9105233550071716
65,0.4792965352535248,1.4916871786117554,0.001,0.9119327068328857,0.4779895544052124,1.4963774681091309,0.9107513427734375
66,0.47940757870674133,1.4913212060928345,0.001,0.9119741320610046,0.4765525758266449,1.5005083084106445,0.9097922444343567
67,0.47964203357696533,1.4905550479888916,0.001,0.9120809435844421,0.47708049416542053,1.501413106918335,0.9102755784988403
68,0.4797484278678894,1.4901310205459595,0.001,0.912084698677063,0.4783599376678467,1.4965835809707642,0.9110738635063171
69,0.4799277186393738,1.489385724067688,0.001,0.912222146987915,0.4789222776889801,1.4936420917510986,0.9113824367523193
70,0.4799268841743469,1.489098072052002,0.001,0.9122456908226013,0.4792034327983856,1.4935576915740967,0.9116109013557434
71,0.4797837734222412,1.4886517524719238,0.001,0.9123454093933105,0.477621853351593,1.497430682182312,0.9105943441390991
72,0.48001864552497864,1.4879921674728394,0.001,0.9124414324760437,0.47932007908821106,1.4924311637878418,0.9116329550743103
73,0.480208158493042,1.4876062870025635,0.001,0.9124384522438049,0.4789228141307831,1.4936671257019043,0.9112260341644287
74,0.4801877439022064,1.4871324300765991,0.001,0.9125369191169739,0.47849488258361816,1.4935327768325806,0.911180317401886
75,0.48033347725868225,1.4867067337036133,0.001,0.9125703573226929,0.4797646701335907,1.491776466369629,0.9114695191383362
76,0.48034751415252686,1.4863425493240356,0.001,0.9126397967338562,0.4788733422756195,1.4910279512405396,0.9114534258842468
77,0.4805067777633667,1.4858282804489136,0.001,0.9126302003860474,0.4783906042575836,1.4921810626983643,0.9115630984306335
78,0.480639785528183,1.4852632284164429,0.001,0.9127490520477295,0.47802233695983887,1.4938373565673828,0.9119716286659241
